"","BC.r1","BC.r2","BC.r3","Pre.r1","Pre.r2","Pre.r3","Pos.r1","Pos.r2","Pos.r3"
"PHYBL_161500T0",0,1,0,0,0,1,0,0,0
"PHYBL_161501T0",5,7,20,3,1,5,7,8,16
"PHYBL_161502T0",0,0,0,0,0,0,0,0,0
"PHYBL_161505T0",0,0,0,0,0,0,0,0,0
"PHYBL_161506T0",0,0,0,0,0,0,0,0,0
"PHYBL_161507T0",0,4.37955790894136,0,0,0,0,1.08756301594287,0,0
"PHYBL_161527T0",114.848551466928,203.090270319683,263.957016021482,166.116064155237,129.933097018456,157.966209894362,129.683200265695,83.9240701137041,160.876571228452
"PHYBL_161531T0",902,1014.45287316461,1254.80587010515,761.271995843618,601.303650701687,503,313.293173565495,603.850541860594,696
"PHYBL_161539T0",218,208,325,200,178,198,152,116,112
"PHYBL_161545T0",1,2,3,27,9,18,32,64,28
"PHYBL_161550T0",760.655156812978,700.829336837032,890.83880850642,966.902712520361,807.852963393166,576.614165051574,483.956041570538,524,505.652918782738
"PHYBL_161555T0",0,0,0,0,0,0,0,2,0
"PHYBL_161557T0",251,235,267,151,88,105,127,137,176
"PHYBL_16155T0",4913,5480,5259,5019,3387,2020,2115,2818,2186
"PHYBL_161567T0",652,856,892,742,594,606,259,183,268
"PHYBL_161593T0",3,2,2,4,3,0,0,0,0
"PHYBL_161599T0",1054,1130,917,944,763,461,448,351,451
"PHYBL_161600T0",559,710,710,574,503,457,391,305,409
"PHYBL_161609T0",571,572,550,219,189,232,250,183,228
"PHYBL_161619T0",5,6,9,2,0,3,7,13,11
"PHYBL_161623T0",582,655,612,667,465,389,235,179,263
"PHYBL_16163T0",2730,2729,3287,7421,3944,3697,2283,2231,2663
"PHYBL_161646T0",1469,1602,1701,3755,2288,2652,3935,2893,3880
"PHYBL_161652T0",361,349,363,352,259,174,100,89,104
"PHYBL_161654T0",412,371,434,473,367,207,364,271,317
"PHYBL_161655T0",63,55,64,19,19,33,20,4,14
"PHYBL_161656T0",353,391,494,671,442,527,286,271,320
"PHYBL_161661T0",117,143,92,26,27,24,6,1,6
"PHYBL_161680T0",1476,1557,1471,611,586,391,22,11,20
"PHYBL_161681T0",176,172,129,70,72,34,63,54,101
"PHYBL_161684T0",5.54256969175339,2.13651165284674,1.52217829087581,2.71793554959929,6.44613808185638,0,13.6765748923077,11.7265485796123,13.5711916893429
"PHYBL_161692T0",43,40,34,9,5,7,4,1,2
"PHYBL_161694T0",0,16.3750248629461,0.00475563048520641,0,16.2117291615931,0,7.79726268874357,4.86047859667851,13.8555155727724
"PHYBL_161704T0",31.7417668789572,30.7062244582673,36.4580737578902,24,5.74359940395743,16,1.20273731125643,0.139521403321494,1.1444844272276
"PHYBL_161723T0",0,0,0,0,0,0,0,0,0
"PHYBL_161728T0",0,0,0,0,0,1,0,0,0
"PHYBL_161737T0",0,0,0,0,0,0,0,0,0
"PHYBL_161740T0",221.898718281167,288.616387197437,360.116471982776,182.132267891022,174.094475313476,164.770352427123,307.319104348489,164.488221203495,189.393195706233
"PHYBL_161741T0",0,0,0,0,0,0,0,0,0
"PHYBL_161744T0",2,8,0,0,0,1,0,0,1
"PHYBL_161753T0",141,182,246,210,142,159,84,70,66
"PHYBL_161758T0",307,372,478,499,344,283,209,198,244
"PHYBL_161761T0",2.06157319026638,4.79432457595139,12.3309768064129,2.07120681840989,1.02030515262222,0,3.03736221363467,1.04916242334271,0.606469573444424
"PHYBL_161762T0",225,309,282,142,178,112,77,54,61
"PHYBL_161763T0",338.361097677766,385.198567564895,436.864688839577,472.516322075325,328.121639848755,309.237457632241,193.684174574762,128.901147496219,144.1739515787
"PHYBL_161775T0",720,1070,912,1566,1594,1589.13850398864,499,477,528
"PHYBL_161783T0",0,0,0,0,0,0,1,0,0
"PHYBL_161784T0",0,0,0,0,0,0,0,0,0
"PHYBL_161786T0",0,0,0,0,0,0,0,0,0
"PHYBL_161787T0",0,0,0,0,0,0,0,0,0
"PHYBL_161788T0",0,0,0,0,0,0,0,0,0
"PHYBL_161789T0",0,0,0,0,0,0,0,0,0
"PHYBL_161791T0",0,0,0,0,0,0,0,0,0
"PHYBL_161792T0",11.822470472127,3.76936686100246,10.5072080661531,8.63083737107662,4.53382607509849,1.66898818627203,8.59643810097819,1.42224625445123,2.85241657492283
"PHYBL_161795T0",0,0,0,0,0,0,0,0,0
"PHYBL_161796T0",0,3,1,0,0,0,0,0,0
"PHYBL_161797T0",0,0,1.13641186065167,0,0,0,0,0,0
"PHYBL_161799T0",18.9016416642723,12.0469957058569,12.242558292605,6.71536339035801,24.5777907100757,13.0353798691226,7.24047033397346,8.37007079792654,19.7004757058404
"PHYBL_161800T0",0,0,0,0,0,0,0,0,0
"PHYBL_161801T0",0,0,0,0,0,0,0,0,0
"PHYBL_161803T0",0,0,0,0,0,0,0,0,0
"PHYBL_161804T0",0,0,0,0,0,0,0,0,0
"PHYBL_161806T0",0,0,0,0,0,0,0,0,0
"PHYBL_161809T0",0,0,1.01168949700467,0,0,0,0,0,0
"PHYBL_161810T0",4,0,0,0,0,0,2,0,1
"PHYBL_161811T0",0,0,0,0,0,1.48115186230896,0,0,0
"PHYBL_161812T0",0,0,0,4,0,0,0,0,0
"PHYBL_161814T0",0,0,2.03101842892277,0,0,0,0,0,0
"PHYBL_161815T0",0,2.59400109730904,0,1.36147681428072,0,0,1.34444579080179,0.387244505556966,7.86746067524869
"PHYBL_161816T0",7,4.08331898800219,3.01124887274172,1.04207878640391,2.08379554784869,1.0189572533059,1.06424953790784,0,1.1867955672491
"PHYBL_161817T0",0,0,0,0,0,0,0,0,0
"PHYBL_161820T0",0,0,2.23452135543876,0,1.04350169909687,2,1.03737407630974,1.03052827331171,3.5489977730714
"PHYBL_161826T0",0,0,0,0,0,0,0,0,0
"PHYBL_161832T0",0,1.01629892482085,3.12506699196784,1.06835351839889,2,0,0,0,0
"PHYBL_161837T0",0,0,1.46226674661068,0,0,0,0,0,0
"PHYBL_161838T0",0,0,0,0,0,0,0,0,0
"PHYBL_161839T0",0,0,0,0,0,0,0,0,0
"PHYBL_161840T0",0,0,0,0,0,1.00355685300465,0,0,0
"PHYBL_161841T0",0,0,0,0,0,0,0,0,0
"PHYBL_161845T0",0,0,0,0,0,0,0,0,0
"PHYBL_161848T0",0,0,0,0,0,0,0,0,0
"PHYBL_161850T0",0,0,0,0,0,0,0,0,0
"PHYBL_161851T0",0,0,0,3.10650342787455,8.6151992489957,8.72862780305115,2.28199209470891,0.311825500843804,2.89588038826171
"PHYBL_161856T0",40.8290453457638,74.433130275331,148.200117710321,179.274908719688,113,70.5361307028925,76,70.9583820131268,134.847608706663
"PHYBL_161860T0",0,0,3.18699340692229,11.563890451606,0,0,1.73389234220904,0,0
"PHYBL_161861T0",0,1,0,0,0,3,0,0,0
"PHYBL_161863T0",0,0,0,0,0,2.71885840016433,0,0,0
"PHYBL_161865T0",0,0,0,0,0,0,0,0,0
"PHYBL_161866T0",0,0,0,0,0,0,1.02603993526194,0,0
"PHYBL_161867T0",3.27236327492342,12.0869416212031,13.3216282539453,1.66577491266517,2.77979344999121,9.10671746186189,6.35354608862096,6.44104697655291,19.5901778767762
"PHYBL_161868T0",0,0,0,0,1.31771589123778,0,0,0,0
"PHYBL_161870T0",0,0,0,0,0,0,0,0,0
"PHYBL_161873T0",0,0,0,0,0,0,0,0.182061596925384,0
"PHYBL_161874T0",0,10.8337731187816,0,6.07111681944956,3.45622964474388,10.5012651167739,5.21917110604599,0,10.8647765762526
"PHYBL_161875T0",2,6,4,6,1,1,0,3.81793840307462,3
"PHYBL_161876T0",0,0,2,0,0,0,1,0,1
"PHYBL_161877T0",0,0,0,0,0,0,0,0,0
"PHYBL_161878T0",0,0,0,0,0,0,0,0,0
"PHYBL_161879T0",0,1,0,0,0,0,0,0,0
"PHYBL_161881T0",0,0,0,0,0,0,0,0,1
"PHYBL_161886T0",0,0,0,0,0,0,0,0,0
"PHYBL_161888T0",0,0,0,0,0,0,0,0,0
"PHYBL_161892T0",0,0,0,4,0,0,1,0,0
"PHYBL_161895T0",0,0,0,0,0,0,0,0,0
"PHYBL_161896T0",0,0,0,0,0,0,0,0,0
"PHYBL_161899T0",0,7.68745772008636,0,0,0,0,4.64446944418406,0,0
"PHYBL_161902T0",11.9443480473859,2.54326500777534,6.82483472322509,18.7591686980582,7.06459628923098,4.53244339198141,9.26433101051215,2.39119148429972,2.52890381456161
"PHYBL_161908T0",0,0,0,0,0,0,0,0,0
"PHYBL_161909T0",0,0,0,0,0,0,0,0,1
"PHYBL_161911T0",0,0,2,3.06954132306809,3.12211913728109,1.02317973127285,0,0,0
"PHYBL_161912T0",0,1.19778103802682,0,0,0,0,0,0,0
"PHYBL_161913T0",0,0,0,0.873678656890029,4.57121411637004,7.50815914387461,1.55410097189228,0,0
"PHYBL_161914T0",0,0,0,0,2.20605675588101,1,0,1.01795417043295,0
"PHYBL_161916T0",0,2.33364219686601,7.6711984392775,0,0.0297941599397116,1.23537322803393,0,0,0
"PHYBL_161917T0",26.8976404945981,40.1802054167342,29.3027762139812,49.7031658815233,35.3868921915296,19.895880228785,16.1479775208717,15.6875197064003,27.0247947313319
"PHYBL_161918T0",9.09991560379298,26.0753213510118,31.4402402671555,28.112077589359,14.949572852423,18.4302472969441,6.86338092901259,12,25
"PHYBL_161930T0",1551,1232,1029,814,500,373,620,464,633
"PHYBL_161932T0",288,316,311,501,344,336,323,232,294
"PHYBL_161933T0",1086,1175,1239,2073,1406,1636,831,689,819
"PHYBL_161939T0",91,90,87.0456886224864,79,58.3863378952096,31,32.0744258565096,31,44.3325104057967
"PHYBL_161941T0",0,0,0,0,0,0,0,0,0
"PHYBL_161943T0",33.684668390322,29.7469359784599,36.6224503011314,25.0981485911091,28.4223412756353,22.8341707021336,8.48497830398165,11.1241717601304,12.5307675540376
"PHYBL_161959T0",0,0,1.34237169721288,5.56174327498824,0.672104544847263,1,0,1.81560530771443,0
"PHYBL_161968T0",1631,1509,1731,560,575,593,710,988,1499
"PHYBL_161984T0",87.2717967410692,194.983243163263,240.139519640688,70.0746763915273,32.5109718309796,75.4934893239439,20.8678553122067,31.287863430567,19.7836301872936
"PHYBL_161995T0",20,20,22,73,62,175,250,319,251
"PHYBL_161997T0",123,88,87,211,174,342,92,146,96
"PHYBL_162001T0",812.672209612611,898.741078652011,963.437627770687,71.1930486134284,268.293522439403,27.3869015987231,596.108797929632,330.051211943469,364.900125896171
"PHYBL_162016T0",150,205,162,442,259,291,236,154,165
"PHYBL_162023T0",2.33082243653696,1.2686189144084,2.72143960869009,0,0.334065336566693,2.47238488334523,2.22547872002569,0,3.42247797388937
"PHYBL_162026T0",2.48825451093881,0,0,0,0,0,0,0,0
"PHYBL_162027T0",4,3,1,2,2,0,4,2,2
"PHYBL_162028T0",286,249,322,287,240,175,87,68,81
"PHYBL_162031T0",131,124,151,181,120,120,111,101,110
"PHYBL_162042T0",0,0,0,0,0,0,1,1,0
"PHYBL_162043T0",2,4.92311807771151,3.9999999992222,2,1,4.35808300905849,7,8.82086820517369,10
"PHYBL_162050T0",0,0,1,0,0,0,0,0,0
"PHYBL_162053T0",0,0,0,0,0,0,2,0,0
"PHYBL_162067T0",0,0,0,0,0,0,0,0,0
"PHYBL_162074T0",169,173.794504642389,195,71.0635289471446,82.7563787078331,32,41,49,87
"PHYBL_162075T0",0,0,0,0,0,0,12,15,1
"PHYBL_162076T0",4,9.5,12,6.5,6,6.5,0.5,1.5,0.5
"PHYBL_162078T0",190,246,332,67,49,88,200,210,244
"PHYBL_162084T0",79,83,75,244,183,120,104,102,152
"PHYBL_162099T0",811,845,1217,3371,1491,2438,994,1102,1081
"PHYBL_162102T0",63,206,257,0,1,2,29,11,317
"PHYBL_162111T0",0.5,1.5,0.5,0,0,1,0,0,0.5
"PHYBL_162113T0",0,0,0,1.0454445199785,1,3.40077552576489,0,0,4.15612499455956
"PHYBL_162125T0",0,0,0,72,87,28,39,18,45
"PHYBL_162128T0",192,101,176,4,6,5,42,36,52
"PHYBL_162129T0",735,810,1031,695,477,578,412,415,450
"PHYBL_162147T0",0,0,0,0,0,0,0,0,0
"PHYBL_162148T0",0,0,1.03917115468392,0,0,2.26340532479838,0,0,0
"PHYBL_162149T0",0,0,2,0,0,0,0,0,0
"PHYBL_162150T0",0,0.00365433074935159,0,0,0,0,1.6673046415623,0,2.61623856700796
"PHYBL_162151T0",1.00012785852934,0,0,0,0,0,1.00042429417337,0,1
"PHYBL_162154T0",0,0,0,0,2.06272489838086,0,0,0,0
"PHYBL_162157T0",27,25,31,36,41,23,23,16,14
"PHYBL_162158T0",0,0,0,0,0,0,0,0,0
"PHYBL_162162T0",0,1,0,0,0,0,0,0,0
"PHYBL_162163T0",0,0,0,0,0,0,0,0,0
"PHYBL_162167T0",0,2,0,0,0,0,0,0,0
"PHYBL_162168T0",0,0,0,0,0,0,0,0,0
"PHYBL_162187T0",0,1,0,0,1,0,0,0,0
"PHYBL_162190T0",0,0,0,0,0,0,0,0,0
"PHYBL_162193T0",1,1,9,1,1,2,1,3,5
"PHYBL_162203T0",185,181,240,335,237,188,109,101,118
"PHYBL_162205T0",78,61,73,105,157,74,40,37,39
"PHYBL_162211T0",709,614,725,1237,880,782,563,401,481
"PHYBL_162215T0",476,539,543,207,143,157,166,114,154
"PHYBL_162219T0",9,6,11,12,8,8,7,6,19
"PHYBL_162221T0",18,17,36,19,13,22,5,11,18
"PHYBL_162226T0",58,98,55,29,25,29,70,89,92
"PHYBL_162236T0",289,262,281,497,390,477,437,307,455
"PHYBL_162242T0",44,101,98,29,34,48,27,16,14
"PHYBL_162257T0",20,18,25,10,5,16,9,2,1
"PHYBL_162260T0",69,51,77,403,326,190,350,299,295
"PHYBL_162263T0",1354,1572,1668,1718,1202,1339,1812,1665,1904
"PHYBL_162289T0",82,101,128,214,161,136,108,66,79
"PHYBL_162299T0",662,925,1062,717,419,683,931,1168,1410
"PHYBL_162308T0",0,0,0,0,4,1,0,0,0
"PHYBL_162312T0",254,309,422,504,267,300,186,214,144
"PHYBL_162315T0",9,8,14,458,168,233,659,613,555
"PHYBL_162323T0",1748,1936,2188,1449,1004,1124,914,1151,1162
"PHYBL_162328T0",15,10,3,16,1,10,16,8,24
"PHYBL_162332T0",192,316,464,84,51,75,106,97,211
"PHYBL_162336T0",67,74,94,166,68,171,68,32,143
"PHYBL_162338T0",2500,1621,1719,1899,1052,872,1205,1317,1336
"PHYBL_162346T0",3,3,2,34,16,10,18,8,9
"PHYBL_16235T0",46,33,50,160,115,157,141,141,199
"PHYBL_162375T0",659,630,597,658,891,404,809,430,286
"PHYBL_162386T0",5,4,1,930,497,501,4079,3635,3322
"PHYBL_162397T0",25.3111149273632,35.2889760830301,40.0278785690737,27.6208262999878,16.9843226521686,32.5182911504314,19.0628528427151,18.1790488261314,25.6185736768883
"PHYBL_162399T0",85,80,109,841,594,215,987,453,386
"PHYBL_162402T0",25,39,33,28,23,30,15,6,17
"PHYBL_162415T0",0,0,0,0,0,1.06796272155675,0,0,0
"PHYBL_162416T0",2,5,11,9.72895217744017,0,6.60457372201715,11.3553978077365,8.3138592643043,14.8426471808926
"PHYBL_162417T0",0,0,0,0,0,1,0,1,0
"PHYBL_162418T0",0,0,1,0,0,0,0,0,0
"PHYBL_162421T0",0,1.00573526443569,0,0,0,0,0,0,0
"PHYBL_162423T0",0,0,0,0,0,0,0,0,0
"PHYBL_162426T0",12.7348608781706,30.004326520951,25.996855196445,11.4804148726992,10.01509741236,8.55300820965617,10.100280725957,14.6377030312973,8.74742877553742
"PHYBL_162427T0",0,1.0033692489395,0,0,0,0,0,0,0
"PHYBL_162428T0",0,0,0,0,0,0,0,1,0
"PHYBL_162429T0",0,0,0,0,0,0,0,0,0
"PHYBL_162431T0",0,1.01148824451673,0,0,1.00484489246992,0,0,0,0
"PHYBL_162434T0",0,0,0,0,0,2.73984838324186,0,0,0
"PHYBL_162440T0",0,0,0,0,0,0,0,0,1
"PHYBL_162441T0",0,0,0,0,0,0,0,0,0
"PHYBL_162443T0",0,0,0,0,0,0,0,0,0
"PHYBL_162452T0",0,1.04092068111333,0,0,0,0,0,0,0
"PHYBL_162453T0",0,0,0,0,0,0,0,0,0
"PHYBL_162454T0",0,0,0,0,0,0,0,0,0
"PHYBL_162455T0",0,0,0,0,0,1.55045347596892,0,0,0
"PHYBL_162456T0",26.1482824242032,8.55330884495833,28.8817430023541,19.3763794223584,19.0452070458783,6.5374648069726,5.80897073882063,3.25016550429048,12.9784587082067
"PHYBL_162470T0",0,0,0,0,0,1,0,0,0
"PHYBL_162482T0",554,626,623,769,676,481,412,364,407
"PHYBL_162485T0",89,123,167,93,71,46,56,40,46
"PHYBL_162487T0",208,280,306,320,197,250,164,142,164
"PHYBL_162507T0",0,0,0,0,0,0,0,0,0
"PHYBL_162508T0",54.9190297652078,45.4568360614868,30.6817804401325,45.532075550042,29.6263391028712,26.3237265377619,6.23968154798383,4,35.0320013474954
"PHYBL_162516T0",0,0,0,0,0,0,0,0,0
"PHYBL_162523T0",852,985,929,601,463,438,360,265,317
"PHYBL_162528T0",52,48.3451737868333,41.7755547445074,88,73.809194310334,80,67.874948421707,56.8677371967953,56
"PHYBL_162529T0",1,0,0,5.21812116580979,13,8,4.97363706413592,0,15.9920618993973
"PHYBL_162534T0",10,9,11,14,6,3,8,1,7
"PHYBL_162539T0",0,0,0,0,0,0,0,0,0
"PHYBL_162540T0",1.14073155721928,0,0,15.6583663788245,16.5057757971214,7.53546391256024,4.5283579879248,7.56497093405927,0
"PHYBL_162541T0",0,0,0,0,0,0,0,0,0
"PHYBL_162545T0",0,1,0,0,4,1,0,1,1
"PHYBL_162547T0",0,0,0,0,0,0,0,0,0
"PHYBL_162548T0",3,0,1,2,0,0,2,0,0
"PHYBL_162550T0",1.01462816292464,0,0,20.2044932447104,19.9500944691528,15.4453811889466,7.09419277847001,10.4327689338408,8.14245508802712
"PHYBL_162555T0",0,0,0,5,1,0,0,0,1
"PHYBL_162558T0",0,0,0,1,1,2,1,1,2
"PHYBL_162559T0",3,0,2,5,5,5,7,9,2
"PHYBL_162561T0",0,0,1,3,10,2,9,9,10
"PHYBL_162562T0",1.00223430178396,4.13346705019288,3.0282153148046,2.01488702391133,1.10577977968312,2.01889730199716,4.06327590709191,3.02630090964627,6.03107381981552
"PHYBL_162567T0",1,1,2,0,1,0,6,6,0
"PHYBL_162574T0",19,16,13,7,1,6,6,4,7
"PHYBL_162583T0",21,36,54,35,24,24,22,12,17
"PHYBL_162593T0",14,10,11,170,97,146,34,20,31
"PHYBL_162595T0",1094,1101,1054,1157,1008,760,488,357,526
"PHYBL_162604T0",761,812,804,705,440,613,428,327,529
"PHYBL_162605T0",849,842,767,841,644,644,395,348,377
"PHYBL_162612T0",92.9561687033903,122.41993608057,138.523881358375,274.826755886147,185.328315437347,184.636892780537,115.892695950347,116.230152027767,137.107744551645
"PHYBL_162619T0",4,1,1,0,0,0,4,2,1
"PHYBL_162621T0",568,805,784,1228,717,993,387,277,444
"PHYBL_162622T0",1.09773864046151,11.2826696398503,0,1.10319339887609,0,3.34830371279765,2.14227516599831,1.06422981266062,0
"PHYBL_162624T0",0,1,2,6.78187883419021,0,0,8.02636293586408,16,0.00793810060269273
"PHYBL_162625T0",50,41,91,1,0,1,9,10,22
"PHYBL_162631T0",163,222,178,184,104,94,282,203,273
"PHYBL_162634T0",0,0,0,0,0,0,0,3,0
"PHYBL_162639T0",261,258,424,146,76,114,429,491,356
"PHYBL_162641T0",418,444,465,719,454,311,298,258,288
"PHYBL_162642T0",745,704,645,865,488,377,10280,12500,8635
"PHYBL_162644T0",12,5,13,6,7,4,1,0,3
"PHYBL_162646T0",403,341,384,792,447,404,208,231,196
"PHYBL_162649T0",407,529,541,510,360,451,343,302,433
"PHYBL_162668T0",26,20,17,0,8,2,12,9,2
"PHYBL_162672T0",291,258,323,435,333,272,199,163,197
"PHYBL_162675T0",559,588,677,2825,1949,1593,1238,889,687
"PHYBL_162676T0",0,0,0,0,0,0,0,1,0
"PHYBL_162689T0",785,943,1129,1165,719,955,660,486,632
"PHYBL_162699T0",45,51,29,18,9,20,13,25,12
"PHYBL_162706T0",267,298,337,381,247,183,122,107,127
"PHYBL_162708T0",3,8,4,6,4,0,3,1,5
"PHYBL_162725T0",27.47232918089,24.3751675534488,47.6819837353382,21.5770125364778,13.3653561529438,9.2561724721174,5.38172203692113,14.7465500987802,29.7433529172679
"PHYBL_162734T0",3288,2702,3062,3104,1868,1977,2126,1693,1834
"PHYBL_162756T0",316,315,349,310,254,203,214,322,202
"PHYBL_162764T0",5,0,0,2,3,7,0,2,2
"PHYBL_162774T0",1044,1169,1181,1277,932,1104,641,464,631
"PHYBL_162780T0",1047,964,1095,1243,759,987,845,740,887
"PHYBL_162792T0",0,1,0,0,2,0,4,1,4
"PHYBL_162794T0",676,847,628,321,298,296,207,270,179
"PHYBL_162799T0",368,428,435,446,328,376,191,147,225
"PHYBL_162803T0",233,305,316,505,362,312,212,184,180
"PHYBL_162804T0",37,59,78,89,54,79,63,76,76
"PHYBL_162810T0",0,10,0,0,0,1,1,2,0
"PHYBL_162811T0",222,329,336,376,258,315,178,176,197
"PHYBL_162820T0",1541,2030,2295,2058,1384,1818,802,661,1050
"PHYBL_162831T0",8,3,5,0,0,0,0,0,0
"PHYBL_162838T0",4,1,3,2,1,0,2,0,0
"PHYBL_162845T0",0,3,0,3,1,0,2,0,0
"PHYBL_162846T0",506,617,707,826,490,588,321,304,433
"PHYBL_162882T0",5,4,9,6,4,6,3,1,8
"PHYBL_162883T0",320,381,313,613,285,239,785,705,773
"PHYBL_162891T0",395,377,388,392,276,299,226,208,266
"PHYBL_162897T0",0,0,0,0,0,0,1,0,0
"PHYBL_162923T0",7,7.97545904828302,10,13.5878067269482,2.25912453350536,1.352899521561,3,5,1.46877230291579
"PHYBL_162945T0",0,6,4,5,1,3,15,7,11
"PHYBL_162947T0",757,917,1093,692,584,482,267,265,272
"PHYBL_162950T0",1817,3223,4317,2346,1642,1830,741,443,946
"PHYBL_162960T0",73,88,120,66,37,65,322,367,283
"PHYBL_162961T0",4,10,9,2,10,15,7,15,18
"PHYBL_162971T0",50,46,98,336,165,251,191,292,425
"PHYBL_162973T0",238,248,244,451,242,265,519,384,496
"PHYBL_162979T0",157,179,214,377,227,227,179,201,195
"PHYBL_162990T0",70,38,50,56,37,21,22,8,17
"PHYBL_162995T0",671,615,850,381,251,268,309,277,604
"PHYBL_162999T0",181,184,125,58,57,25,22,14,10
"PHYBL_163014T0",1.45720530714251,1.06253487685545,0,0,2.7528327085386,4,0,4.03664781744324,1.2303518143677
"PHYBL_163015T0",272,264,288,365,256,192,191,118,181
"PHYBL_163022T0",0,0,0,0,1,2,3,0,1
"PHYBL_163025T0",0,1,0,0,0,0,18,26,11
"PHYBL_163035T0",369,433,470,609,415,414,327,300,411
"PHYBL_163040T0",126.794169758083,145.392145990291,125.949607366234,132.703085311389,96.6375929478127,117.40351506168,81.0834373718703,60.6397131623814,72.3586927314521
"PHYBL_163045T0",850,944,1043,1014,808,633,408,263,379
"PHYBL_163051T0",1.07256784714805,1.41113844207499,1.10948030788457,6.55294129729417,7.92175486752177,10.3766789085577,26.1533864780309,2.19985215683124,3.21727933398187
"PHYBL_163071T0",344,265,292,932,426,320,539,785,651
"PHYBL_163081T0",14,13,14,80,45,18,33,44,50
"PHYBL_163090T0",103,162,184,105,73,109,130,148,143
"PHYBL_163102T0",2,1,0,0,0,0,2,1,1
"PHYBL_163121T0",431,497,525,792,592,605,283,220,306
"PHYBL_163126T0",352,435,451,794,514,474,374,342,394
"PHYBL_163128T0",0,3.22245469164492,1.88871627943047,0,3.58948469839317,4.83895142596687,0,3.57543699209255,2.43252843314514
"PHYBL_163129T0",2.4039346191144,0,1.25350335862835,0,0,0,3.5060658199052,1.13883418683483,6.65742709009888
"PHYBL_163130T0",0,0,0,0,0,0,0,1,0
"PHYBL_163132T0",0,0,0,0,0,0,0,0,0
"PHYBL_163137T0",6.3858524117782,2.63139628542764,9.06898373362337,4.73384046689282,1.79231813103852,0,6.17360895892733,0,0
"PHYBL_163142T0",0,0,9.65795929026476e-07,0,1,0,2,0,0
"PHYBL_163143T0",1,4,6,2,4,4.1695235056257,9,5,6
"PHYBL_163145T0",1.17694681467982,2.1614687290784,2.0991638711933,2,1.02497789536412,1,1.35985263444596,5.13546038824208,1.09286268489445
"PHYBL_163146T0",0,0,2.01247910285394,0,1,2,1.00937343637415,4.04252562456388,2
"PHYBL_163158T0",375,304,412,979,684,573,386,361,452
"PHYBL_163160T0",86,63,89,58,24,51,55,71,58
"PHYBL_163162T0",2,0,1,1,0,2,0,0,0
"PHYBL_163163T0",888,817,953,1291,967,749,973,807,685
"PHYBL_163165T0",390,302,358,438,270,169,109,93,133
"PHYBL_163167T0",440,512,547,850,476,579,351,328,353
"PHYBL_163168T0",0,0,0,0,0,0,0,0,0
"PHYBL_163169T0",313,329,346,212,145,199,144,125,150
"PHYBL_163178T0",150,134,168,579,291,267,279,231,302
"PHYBL_163195T0",14,18,22,19,23,13,10,5,6
"PHYBL_163197T0",189,83,179,1169,853,502,768,839,728
"PHYBL_163198T0",1,0,1,11,14,4,3,0,6
"PHYBL_163217T0",0,0,0,0,0,0,0,0,0
"PHYBL_163218T0",0,0,0,1,0,0,0,0,0
"PHYBL_163233T0",0,0,0,0,0,0,0,0,0
"PHYBL_163237T0",0,5,3,4,1,2,6,12,28
"PHYBL_163238T0",0,0,0,0,0,0,0,0,0
"PHYBL_163239T0",0,0,0,0,0,0,0,0,0
"PHYBL_163244T0",0,0,0,0,0,3.44035020288877,0,0,0
"PHYBL_163246T0",929,905,944,960,582,738,1214,1148,1021
"PHYBL_163253T0",1641,1606,1580,1278,1311,971,927,544,708
"PHYBL_163254T0",9,10,14,9,5,7,256,1359,442
"PHYBL_163260T0",318,307,263,305,206,155,71,62,66
"PHYBL_163261T0",2,3.17521990396739,4.76252146137673,5,2.48891207394643,0,0.690091694390412,2,0.995007231020431
"PHYBL_163263T0",0,0,2,0,0,2,0,2,0
"PHYBL_163272T0",0,0,0,0,0,0,0,0,0
"PHYBL_163273T0",0,0,0,0,0,0,0,0,0
